,Unnamed: 0,id,object_name,chain,object_type,address,number,street,Url,Url_With_Coordinates
127,3011,21421,столовая гимназии 1570,False,буфет,"город москва, переулок расковой, дом 14а",70,переулок расковой,"https://www.google.com/maps/search/город москва, переулок расковой, дом 14а",https://maps.google.com/maps/api/staticmap?center=55.7864567%2C37.5763186&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=tPvfhlcmpLFGauic-zLGPrmJOHU
128,3025,23669,школа 1012,False,столовая,"город москва, родниковая улица, дом 20, корпус 1",320,родниковая улица,"https://www.google.com/maps/search/город москва, родниковая улица, дом 20, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.634294%2C37.380124&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=nuNaE51VDHsflU5CWi7EMCHzPBM
129,3037,29074,школьно-базовая столовая,False,столовая,"город москва, большая бутовская улица, дом 9",120,большая бутовская улица,"https://www.google.com/maps/search/город москва, большая бутовская улица, дом 9",https://maps.google.com/maps/api/staticmap?center=55.543454%2C37.581703&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=yiVYogJ8PxybAuwYhTknxUBjGLU
130,3042,29008,цо №1450 «комбинат дошкольного питания»,False,столовая,"город москва, фруктовая улица, дом 9",300,фруктовая улица,"https://www.google.com/maps/search/город москва, фруктовая улица, дом 9",https://maps.google.com/maps/api/staticmap?center=55.658647%2C37.6117739&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Ts34LtTRXaTAnvu0018fvz7BsaY
131,3045,140413,офицерское собрание ресторан,False,ресторан,"город москва, черниговский переулок, дом 9/13, строение 2",30,черниговский переулок,"https://www.google.com/maps/search/город москва, черниговский переулок, дом 9/13, строение 2",https://maps.google.com/maps/api/staticmap?center=55.7438596%2C37.6251008&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=iVTggAqZQNTu2IkGa3L2DrAzygI
132,3053,20966,буфет полиграфического колледжа 56,False,буфет,"город москва, полтавская улица, дом 3",120,полтавская улица,"https://www.google.com/maps/search/город москва, полтавская улица, дом 3",https://maps.google.com/maps/api/staticmap?center=55.793767%2C37.573046&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=v10-AkFtrQebVvg5B7_BeQVtymA
133,3066,28222,бар (закрытое),False,буфет,"город москва, пыжевский переулок, дом 5, строение 1",30,пыжевский переулок,"https://www.google.com/maps/search/город москва, пыжевский переулок, дом 5, строение 1",https://maps.google.com/maps/api/staticmap?center=55.73913%2C37.6227731&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=p5TTKtNBtePmd0-Tal2TEU1_eT4
134,3071,28108,столовая «анокпумгкэит»,False,столовая,"город москва, улица академика петровского, дом 10",150,улица академика петровского,"https://www.google.com/maps/search/город москва, улица академика петровского, дом 10",https://maps.google.com/maps/api/staticmap?center=55.7198259%2C37.6066534&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=5G84G1ANa-XPSkIgomRyRXNJNdc
135,3123,20879,nook cofee,False,кафе,"город москва, нелидовская улица, дом 10, строение 1",14,нелидовская улица,"https://www.google.com/maps/search/город москва, нелидовская улица, дом 10, строение 1",https://maps.google.com/maps/api/staticmap?center=55.846055%2C37.4427929&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=kx8NIggSI0aLOMaC-kBl9hOuT4w
136,3124,73079,школа № 1431,False,столовая,"город москва, 1-й тушинский проезд, дом 12",240,1-й тушинский проезд,"https://www.google.com/maps/search/город москва, 1-й тушинский проезд, дом 12",https://maps.google.com/maps/api/staticmap?center=55.833708%2C37.4182489&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=czOBVlAKpofsRQl8d1ltC5OCaK0
137,3127,90766,кафе,False,кафе,"город москва, проезд досфлота, дом 2, строение 1",24,проезд досфлота,"https://www.google.com/maps/search/город москва, проезд досфлота, дом 2, строение 1",https://maps.google.com/maps/api/staticmap?center=55.840067%2C37.45981&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=9sw0pncZrnTWf6cn4miCjXTQFcA
138,3143,23366,школа № 830 корпус № 4,False,столовая,"город москва, врачебный проезд, дом 12",210,врачебный проезд,"https://www.google.com/maps/search/город москва, врачебный проезд, дом 12",https://maps.google.com/maps/api/staticmap?center=55.8135098%2C37.4589701&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=VFIzjS346zcpdCcTM5XhaTHQPPc
139,3162,20938,ярославский посад,False,буфет,"город москва, 3-й стрелецкий проезд, дом 3",36,3-й стрелецкий проезд,"https://www.google.com/maps/search/город москва, 3-й стрелецкий проезд, дом 3",https://maps.google.com/maps/api/staticmap?center=55.7957031%2C37.6047465&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=D9RFcxOOwcIUuqE8XXHoamDNsq8
140,3199,27284,принцесса,False,ресторан,"город москва, попов проезд, дом 2",200,попов проезд,"https://www.google.com/maps/search/город москва, попов проезд, дом 2",https://maps.google.com/maps/api/staticmap?center=55.783192%2C37.697384&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=fZjKoucmiwu6T5gV71jfUGNecMs
141,3201,75004,кафе,False,кафе,"город москва, 1-я боевская улица, дом 6",44,1-я боевская улица,"https://www.google.com/maps/search/город москва, 1-я боевская улица, дом 6",https://maps.google.com/maps/api/staticmap?center=55.791865%2C37.6930287&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=aPgxYJUVL30pG7b_mkp4dtelD_M
142,3220,27588,столовая школы 380,False,столовая,"город москва, 2-я улица бухвостова, дом 6",100,2-я улица бухвостова,"https://www.google.com/maps/search/город москва, 2-я улица бухвостова, дом 6",https://maps.google.com/maps/api/staticmap?center=55.798205%2C37.70753&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=RN65KhpafwE3PuABgQ6-gETW05U
143,3235,152444,imho bar,False,бар,"город москва, сретенский тупик, дом 5",50,сретенский тупик,"https://www.google.com/maps/search/город москва, сретенский тупик, дом 5",https://maps.google.com/maps/api/staticmap?center=55.7713214%2C37.6337592&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=ZO2ScAV0i2Q7MMdBNrFpxszSoXE
144,3254,27389,школьная столовая № 1874,False,столовая,"город москва, улица маршала новикова, дом 13",170,улица маршала новикова,"https://www.google.com/maps/search/город москва, улица маршала новикова, дом 13",https://maps.google.com/maps/api/staticmap?center=55.8033568%2C37.4634942&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=PFZVsMb-DE9uPdE1jJtgXo4ly5Q
145,3256,27349,столовая гбоу школа № 1560 «лидер»,False,столовая,"город москва, новохорошевский проезд, дом 12",250,новохорошевский проезд,"https://www.google.com/maps/search/город москва, новохорошевский проезд, дом 12",https://maps.google.com/maps/api/staticmap?center=55.7796161%2C37.4959865&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Gor3cIG6KaioWlqz85NXmaQ8aGk
146,3276,152133,столовая института мировых цивилизаций,False,столовая,"город москва, 1-й басманный переулок, дом 3, строение 1",50,1-й басманный переулок,"https://www.google.com/maps/search/город москва, 1-й басманный переулок, дом 3, строение 1",https://maps.google.com/maps/api/staticmap?center=55.770697%2C37.6628779&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=2Qg29mSK9B-7EwnLsKrIgs5fVv0
147,3289,126032,9bar,False,кафетерий,"город москва, стромынский переулок, дом 4",0,стромынский переулок,"https://www.google.com/maps/search/город москва, стромынский переулок, дом 4",https://maps.google.com/maps/api/staticmap?center=55.7931196%2C37.6940417&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=QE8NKQCnhKa2fdpj6iMBzJ7ATsA
148,3296,25298,кафе «хомяк»,False,кафе,"город москва, заводской проезд, дом 25",35,заводской проезд,"https://www.google.com/maps/search/город москва, заводской проезд, дом 25",https://maps.google.com/maps/api/staticmap?center=55.790204%2C37.78967&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=EzM_4RwjlMbZKm652qe1AdUZAII
149,3301,28548,столовая при школе 1362,False,столовая,"город москва, лечебная улица, дом 20",80,лечебная улица,"https://www.google.com/maps/search/город москва, лечебная улица, дом 20",https://maps.google.com/maps/api/staticmap?center=55.7898695%2C37.7410795&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=UBS7gyGpMDFyTOGpp0F8KnuKAUM
150,3320,28546,столовая при школе интернат № 53,False,столовая,"город москва, кирпичная улица, дом 18",150,кирпичная улица,"https://www.google.com/maps/search/город москва, кирпичная улица, дом 18",https://maps.google.com/maps/api/staticmap?center=55.7768617%2C37.7286233&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=nZlpEHPaN02IPQQlrpC7H3apGnc
151,3332,21274,сэлтинс,False,буфет,"город москва, стрелецкая улица, дом 2, строение 1",28,стрелецкая улица,"https://www.google.com/maps/search/город москва, стрелецкая улица, дом 2, строение 1",https://maps.google.com/maps/api/staticmap?center=55.7955418%2C37.5977446&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=9rz3VZEWMb-iI_8qWvD0eDeXFXM
152,3336,28839,гбоу школа №2200,False,столовая,"город москва, 11-я парковая улица, дом 50",112,11-я парковая улица,"https://www.google.com/maps/search/город москва, 11-я парковая улица, дом 50",https://maps.google.com/maps/api/staticmap?center=55.807425%2C37.8060489&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=_za73DtEwL1VW7ZWRSfbdRBJNu8
153,3338,29234,столовая при колледже,False,столовая,"город москва, 14-я парковая улица, дом 4б",100,14-я парковая улица,"https://www.google.com/maps/search/город москва, 14-я парковая улица, дом 4б",https://maps.google.com/maps/api/staticmap?center=55.7898832%2C37.8165964&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=XLojLeyKMmwUcE6umFFz5wYXCPA
154,3345,21453,столовая школы 434,False,столовая,"город москва, улица благуша, дом 6",80,улица благуша,"https://www.google.com/maps/search/город москва, улица благуша, дом 6",https://maps.google.com/maps/api/staticmap?center=55.780522%2C37.7235433&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=XBv0oPYhkwBSGa-7ZwMGjbpF2Fo
155,3349,27399,столовая при школе 1056,False,столовая,"город москва, штурвальная улица, дом 7, корпус 2",240,штурвальная улица,"https://www.google.com/maps/search/город москва, штурвальная улица, дом 7, корпус 2",https://maps.google.com/maps/api/staticmap?center=55.848288%2C37.4440039&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=T4CfW62yYpDDlXN6oM2Z0mVaW50
156,3350,20931,алеся,False,столовая,"город москва, минаевский переулок, дом 2",60,минаевский переулок,"https://www.google.com/maps/search/город москва, минаевский переулок, дом 2",https://maps.google.com/maps/api/staticmap?center=55.7891521%2C37.6019543&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=By8hDFVdBLB0KyjQI9aMvq0EjBc
157,3359,146703,бабу,False,кафе,"город москва, щелковский проезд, дом 13",44,щелковский проезд,"https://www.google.com/maps/search/город москва, щелковский проезд, дом 13",https://maps.google.com/maps/api/staticmap?center=55.807111%2C37.7772256&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=0TQODihj_4AxFP0duhr4WiPP2o4
158,3360,22224,кафе «сочи»,False,кафе,"город москва, мажоров переулок, дом 5",15,мажоров переулок,"https://www.google.com/maps/search/город москва, мажоров переулок, дом 5",https://maps.google.com/maps/api/staticmap?center=55.7823698%2C37.7115395&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=A1xg5VSu8X9s2Qq3FXRZJzifD8g
159,3367,73308,кофе-хаус,True,кафе,"город москва, измайловская площадь, дом 1а",98,измайловская площадь,"https://www.google.com/maps/search/город москва, измайловская площадь, дом 1а",https://maps.google.com/maps/api/staticmap?center=55.792739%2C37.77597&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=M50koQatLn_Gsxlsdgw0WfDyvHU
160,3371,27633,цо 345,False,столовая,"город москва, елоховский проезд, дом 1, строение 5",100,елоховский проезд,"https://www.google.com/maps/search/город москва, елоховский проезд, дом 1, строение 5",https://maps.google.com/maps/api/staticmap?center=55.7730151%2C37.6726518&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=cPkdR62_7sINrTIeBb-3jFC4578
161,3375,21367,школа 1204,False,буфет,"город москва, рубцов переулок, дом 10/14",77,рубцов переулок,"https://www.google.com/maps/search/город москва, рубцов переулок, дом 10/14",https://maps.google.com/maps/api/staticmap?center=55.7729473%2C37.6916286&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=gnW4Ih3-19W7LjAZFrd1NAE-Gj0
162,3380,21369,школа 1203,False,буфет,"город москва, кондрашевский тупик, дом 3а",30,кондрашевский тупик,"https://www.google.com/maps/search/город москва, кондрашевский тупик, дом 3а",https://maps.google.com/maps/api/staticmap?center=55.768867%2C37.688015&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=6aEdZF5SEJ4FXSuiOvTQSotZq_4
163,3381,27855,мосводоканал,False,столовая,"город москва, плетешковский переулок, дом 2",90,плетешковский переулок,"https://www.google.com/maps/search/город москва, плетешковский переулок, дом 2",https://maps.google.com/maps/api/staticmap?center=55.771395%2C37.674411&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=k0EsT0aPVB61JdSqeiabcAdLuzg
164,3388,29148,школа №87,False,столовая,"город москва, улица николаева, дом 5",40,улица николаева,"https://www.google.com/maps/search/город москва, улица николаева, дом 5",https://maps.google.com/maps/api/staticmap?center=55.7565513%2C37.5680449&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=B_aI4gBmKqFy3h1ppwfit4Cjv4M
165,3391,21035,малыш и карлсон,False,буфет,"город москва, триумфальная площадь, дом 2, строение 1",15,триумфальная площадь,"https://www.google.com/maps/search/город москва, триумфальная площадь, дом 2, строение 1",https://maps.google.com/maps/api/staticmap?center=55.7684125%2C37.5952607&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=_c3Rdf9m6XG-Jm8e_DIwnuRQ2hc
166,3392,20642,сп «рольф»,False,бар,"город москва, 2-й магистральный тупик, дом 5а",25,2-й магистральный тупик,"https://www.google.com/maps/search/город москва, 2-й магистральный тупик, дом 5а",https://maps.google.com/maps/api/staticmap?center=55.7671211%2C37.5228476&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=8EQ6u2yHB522gdwIXrKoaN8JLQU
167,3465,21280,буфет медицинского училища при гкб им. боткина,False,буфет,"город москва, 2-й боткинский проезд, дом 5, корпус 28",40,2-й боткинский проезд,"https://www.google.com/maps/search/город москва, 2-й боткинский проезд, дом 5, корпус 28",https://maps.google.com/maps/api/staticmap?center=55.780764%2C37.5485321&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=WmIjbPuSyHQ9rp14mvYm5SyDBaI
168,3527,21030,буфет,False,буфет,"город москва, мамоновский переулок, дом 10, строение 1",4,мамоновский переулок,"https://www.google.com/maps/search/город москва, мамоновский переулок, дом 10, строение 1",https://maps.google.com/maps/api/staticmap?center=55.766306%2C37.5997441&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=6CZb17CmPKb_ysinrxYVXdH34wA
169,3529,22576,золотой дракон,False,кафе,"город москва, дегтярный переулок, дом 6, строение 1",86,дегтярный переулок,"https://www.google.com/maps/search/город москва, дегтярный переулок, дом 6, строение 1",https://maps.google.com/maps/api/staticmap?center=55.768562%2C37.603738&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=f4ikaV9XktBUSXd_7Yvyd8-VMUc
170,3530,25096,ливанец,False,кафе,"город москва, глинищевский переулок, дом 3",98,глинищевский переулок,"https://www.google.com/maps/search/город москва, глинищевский переулок, дом 3",https://maps.google.com/maps/api/staticmap?center=55.7632456%2C37.609797&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=1O5bCgtmrZzWvf88nuEPUGgewL0
171,3597,26857,гарден,False,ресторан,"город москва, 3-я песчаная улица, дом 2",80,3-я песчаная улица,"https://www.google.com/maps/search/город москва, 3-я песчаная улица, дом 2",https://maps.google.com/maps/api/staticmap?center=55.7924284%2C37.5179277&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=gG6FH9Lh_nsVJ6xKfA8r6p72FAs
172,3619,154224,обломов,False,ресторан,"город москва, 1-й монетчиковский переулок, дом 5, строение 1",75,1-й монетчиковский переулок,"https://www.google.com/maps/search/город москва, 1-й монетчиковский переулок, дом 5, строение 1",https://maps.google.com/maps/api/staticmap?center=55.7322028%2C37.6282753&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=8tDn600oORe12prnV3fAaLyyoGc
173,3621,142570,квартира 44,True,кафе,"город москва, улица малая ордынка, дом 24",38,улица малая ордынка,"https://www.google.com/maps/search/город москва, улица малая ордынка, дом 24",https://maps.google.com/maps/api/staticmap?center=55.7354475%2C37.625383&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=EaGW9Okhl0HOyPVyOVt5k4UjG94
174,3624,29577,школа 540 «кдп»,False,столовая,"город москва, хавская улица, дом 15",200,хавская улица,"https://www.google.com/maps/search/город москва, хавская улица, дом 15",https://maps.google.com/maps/api/staticmap?center=55.7132322%2C37.6138566&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=U8F8OREQEe2qHJ5IGm7qJGu4Ihw
175,3630,129451,кафе «ванадис»,False,кафе,"город москва, жуков проезд, дом 8, строение 3",30,жуков проезд,"https://www.google.com/maps/search/город москва, жуков проезд, дом 8, строение 3",https://maps.google.com/maps/api/staticmap?center=55.7220677%2C37.6459986&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=PEC7meXlx0snFaEl-yTbvAopq5M
176,3633,141361,ирландский паб белфаст,False,кафе,"город москва, средний овчинниковский переулок, дом 1, строение 13",40,средний овчинниковский переулок,"https://www.google.com/maps/search/город москва, средний овчинниковский переулок, дом 1, строение 13",https://maps.google.com/maps/api/staticmap?center=55.745109%2C37.630677&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=0ZG6fy4ZNva2Mq4SoqMHd8SuWl0
177,3639,21582,школа 573 «кдп»,False,столовая,"город москва, 5-й рощинский проезд, дом 4",120,5-й рощинский проезд,"https://www.google.com/maps/search/город москва, 5-й рощинский проезд, дом 4",https://maps.google.com/maps/api/staticmap?center=55.710588%2C37.61226&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=wRVc4_Z4Ag7_ORelFxh8s8ofv8Q
178,3642,19883,солнечный очаг,False,ресторан,"город москва, улица богданова, дом 56б",60,улица богданова,"https://www.google.com/maps/search/город москва, улица богданова, дом 56б",https://maps.google.com/maps/api/staticmap?center=55.647734%2C37.392664&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=WWb-fjOKhm1QqGGTfdYAUPOGe_A
179,3652,23673,школа 1000,False,столовая,"город москва, наро-фоминская улица, дом 1",130,наро-фоминская улица,"https://www.google.com/maps/search/город москва, наро-фоминская улица, дом 1",https://maps.google.com/maps/api/staticmap?center=55.6578529%2C37.3901389&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=5zjDmWDkWG5ohppKW8_bprWqhBk
180,3653,23662,школа 1009,False,столовая,"город москва, улица щорса, дом 5",200,улица щорса,"https://www.google.com/maps/search/город москва, улица щорса, дом 5",https://maps.google.com/maps/api/staticmap?center=55.6465193%2C37.4077327&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Dbi4Bfa3gTWBbWPqqHYl0SLlXHk
181,3670,69444,mojo,False,кафе,"город москва, сверчков переулок, дом 8, строение 1",63,сверчков переулок,"https://www.google.com/maps/search/город москва, сверчков переулок, дом 8, строение 1",https://maps.google.com/maps/api/staticmap?center=55.760199%2C37.639943&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=l3U7arSP_RD6vWSoKo3c5YIFIwE
182,3701,156723,eleven-hall,False,ресторан,"город москва, малый каретный переулок, дом 11, строение 2",100,малый каретный переулок,"https://www.google.com/maps/search/город москва, малый каретный переулок, дом 11, строение 2",https://maps.google.com/maps/api/staticmap?center=55.771384%2C37.614639&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=c0jbhS0AvtdD_5hUtNbzO-P2MoQ
183,3713,23514,осипов а.с. (прод.база «очаково»),False,столовая,"город москва, проектируемый проезд № 1980, дом 4",60,проектируемый проезд № 1980,"https://www.google.com/maps/search/город москва, проектируемый проезд № 1980, дом 4",https://maps.google.com/maps/api/staticmap?center=55.6706085%2C37.4374465&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=50hbJ6sr2aSgTfnLKISQQYlYfnY
184,3754,29173,моск. гор. колледж инф-х технологий,False,столовая,"город москва, костомаровская набережная, дом 29, строение 1",84,костомаровская набережная,"https://www.google.com/maps/search/город москва, костомаровская набережная, дом 29, строение 1",https://maps.google.com/maps/api/staticmap?center=55.750474%2C37.6686659&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=gG8lu-HgGwAs8Q8EwgZZb-cdqXc
185,3755,27019,гостиница лефортово,False,ресторан,"город москва, 1-й краснокурсантский проезд, дом 1/4",200,1-й краснокурсантский проезд,"https://www.google.com/maps/search/город москва, 1-й краснокурсантский проезд, дом 1/4",https://maps.google.com/maps/api/staticmap?center=55.7570145%2C37.6924328&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=ahoDGo5SO0WsgHNc4b1mts2aPNE
186,3756,27859,столовая при ммгп «мосгаз» буфет,False,столовая,"город москва, мрузовский переулок, дом 11, строение 1",30,мрузовский переулок,"https://www.google.com/maps/search/город москва, мрузовский переулок, дом 11, строение 1",https://maps.google.com/maps/api/staticmap?center=55.7574237%2C37.6667805&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=vKGRl2lfWc2hHSN0Cq-zdwVcpYs
187,3760,152836,полковнику никто не пишет,False,кафе,"город москва, петроверигский переулок, дом 4, строение 1",44,петроверигский переулок,"https://www.google.com/maps/search/город москва, петроверигский переулок, дом 4, строение 1",https://maps.google.com/maps/api/staticmap?center=55.756778%2C37.636573&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=qsZKZd6U7IyinCG8qKGsYFoT2UM
188,3763,21365,школа 1227,False,буфет,"город москва, большой трехсвятительский переулок, дом 4",55,большой трехсвятительский переулок,"https://www.google.com/maps/search/город москва, большой трехсвятительский переулок, дом 4",https://maps.google.com/maps/api/staticmap?center=55.7549941%2C37.6461728&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=H8-AeGU407cX4c-2QIgvycwZpZI
189,3765,21373,школа 330,False,буфет,"город москва, большой казенный переулок, дом 9",55,большой казенный переулок,"https://www.google.com/maps/search/город москва, большой казенный переулок, дом 9",https://maps.google.com/maps/api/staticmap?center=55.7604131%2C37.6555754&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=N7JfWYMRfdszk-I9knJ4AVT6zjs
190,3766,28859,лицей 1303,False,столовая,"город москва, таможенный проезд, дом 4",170,таможенный проезд,"https://www.google.com/maps/search/город москва, таможенный проезд, дом 4",https://maps.google.com/maps/api/staticmap?center=55.7519338%2C37.6791291&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=KXLdKfGo3TpWoEfgFrnF61TE-gQ
191,3768,28861,школа 1229,False,столовая,"город москва, верхний золоторожский переулок, дом 2",170,верхний золоторожский переулок,"https://www.google.com/maps/search/город москва, верхний золоторожский переулок, дом 2",https://maps.google.com/maps/api/staticmap?center=55.7505258%2C37.6795792&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=cBognzCz4e66frl2CUyaYkXR8y0
192,3775,28863,школа 416,False,столовая,"город москва, шепелюгинская улица, дом 21/13, строение 1",150,шепелюгинская улица,"https://www.google.com/maps/search/город москва, шепелюгинская улица, дом 21/13, строение 1",https://maps.google.com/maps/api/staticmap?center=55.7451734%2C37.7034125&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=R1vL608uT3acElstSUYa41cXqAw
193,3776,28860,школа 733,False,столовая,"город москва, лонгиновская улица, дом 6",120,лонгиновская улица,"https://www.google.com/maps/search/город москва, лонгиновская улица, дом 6",https://maps.google.com/maps/api/staticmap?center=55.7673261%2C37.7115467&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=IyjhsAcMsUEUBivuejP6bWfRWHM
194,3784,153726,столовая при фгбоу во мпгу,False,столовая,"город москва, несвижский переулок, дом 3",26,несвижский переулок,"https://www.google.com/maps/search/город москва, несвижский переулок, дом 3",https://maps.google.com/maps/api/staticmap?center=55.7318131%2C37.5880973&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=_EMfWKNHqxDZuRqohnmJQjsXFCY
195,3841,153404,столовая при гбоу лицей 1555,False,столовая,"город москва, хилков переулок, дом 3а",45,хилков переулок,"https://www.google.com/maps/search/город москва, хилков переулок, дом 3а",https://maps.google.com/maps/api/staticmap?center=55.7372145%2C37.5981948&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=H6tFCvL9A3D_ywu-4EEQax_6sKM
196,3844,152202,столовая при гбоу лицей 1535,False,столовая,"город москва, малый саввинский переулок, дом 8",105,малый саввинский переулок,"https://www.google.com/maps/search/город москва, малый саввинский переулок, дом 8",https://maps.google.com/maps/api/staticmap?center=55.7307476%2C37.5618257&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=oimUBbdbUU66vyI2ghCe9smyUHE
197,3852,153436,столовая при образовательном комплексе дизайна и технологии,False,столовая,"город москва, улица савельева, дом 5",100,улица савельева,"https://www.google.com/maps/search/город москва, улица савельева, дом 5",https://maps.google.com/maps/api/staticmap?center=55.7226457%2C37.562551&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=VUdr7Kvrza2-tSudfosfqL2Bmxg
198,3853,153380,столовая при гбоу школа 57,False,столовая,"город москва, переулок хользунова, дом 8",48,переулок хользунова,"https://www.google.com/maps/search/город москва, переулок хользунова, дом 8",https://maps.google.com/maps/api/staticmap?center=55.7302265%2C37.5801822&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=2v1dns1kHD1YvJvTh1CsQ0rwVVI
199,3872,153406,столовая при гимназии 1529 им. а.с. грибоедова,False,столовая,"город москва, 2-й обыденский переулок, дом 9",30,2-й обыденский переулок,"https://www.google.com/maps/search/город москва, 2-й обыденский переулок, дом 9",https://maps.google.com/maps/api/staticmap?center=55.741551%2C37.6031231&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Imc6ApWgr67U8gibjKKjCNtAGB0
200,3875,150573,буфет на хитровке,False,кафе,"город москва, хитровский переулок, дом 3/1, строение 4",12,хитровский переулок,"https://www.google.com/maps/search/город москва, хитровский переулок, дом 3/1, строение 4",https://maps.google.com/maps/api/staticmap?center=55.7534214%2C37.644134&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=tVQNIIoEGcEtBFx6mbs0COjWmt4
